0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
530.011982,282.703586
525.271840,283.169856
523.307323,282.729718
519.101011,282.885136
516.147716,282.863828
513.435762,283.518997
509.612355,283.712931
506.119797,284.494101
503.647830,285.217523
496.304990,284.790921
493.520420,283.947330
490.468446,283.645007
485.286017,283.386474
479.959184,283.959039
477.117973,285.023000
468.316332,285.403714
464.391571,285.174103
462.898379,283.549593
458.236315,282.510211
449.515077,284.124306
447.405583,285.511536
445.161879,285.123657
439.576147,285.558856
437.249902,284.306042
434.726329,286.402231
430.587471,285.869715
428.572641,285.526930
426.651542,285.717659
425.197838,289.049279
422.096992,288.713737
418.190907,288.907159
410.684404,286.042546
408.218915,286.590374
405.840449,287.189400
402.079609,286.311411
399.835210,284.678313
397.395123,286.083240
394.520864,285.388429
393.085273,285.981781
390.785152,287.138491
389.261376,288.430868
388.599537,287.126664
387.333247,287.696939
387.401017,286.767928
386.756965,287.208904
385.448963,288.493885
385.544267,286.897408
384.640172,287.297535
383.312201,287.936465
381.031109,287.904314
379.729631,288.084186
378.897822,288.745089
378.944192,287.640341
379.144795,287.352847
377.121379,289.057096
376.168716,287.872071
375.888579,286.866883
377.730764,286.860365
378.898854,287.336502
381.565827,287.551238
383.665599,287.729936
387.751109,288.758669
390.064074,289.923487
393.637565,288.848646
397.634282,287.894534
400.025499,287.718587
402.794621,288.345842
405.635135,286.593116
408.181454,285.404658
412.235293,286.036627
417.401613,286.612115
419.464528,286.044680
422.035935,285.536894
423.527137,286.155058
424.545747,287.809659
426.273852,286.697981
428.683255,285.661932
432.689992,286.683612
436.442514,286.030966
442.433691,285.558908
443.507588,286.269066
448.101252,286.617457
454.809436,285.768268
456.179547,286.429940
459.362031,287.722540
465.198174,287.516753
466.718211,287.639080
469.434948,287.344210
473.912888,285.666978
478.343409,284.191609
482.174618,284.191808
486.056775,283.123423
486.849539,283.095976
489.981135,282.440183
490.578057,284.674254
492.326642,284.635591
493.566484,283.207434
494.569408,283.121795
495.275248,282.937000
495.819819,282.154732
497.117638,281.829034
497.004672,281.405166
497.281929,280.931054
497.966991,280.690121
498.991376,280.944595
500.047387,281.193326
500.034341,281.292805
500.152102,281.202963
500.357374,280.519367
500.451519,280.232743
500.255364,280.550416
499.325554,280.969572
498.228617,281.586139
496.150419,281.235133
493.647273,282.245114
490.051148,284.152449
486.491446,284.085401
481.039475,283.888020
474.729104,283.490594
471.681819,282.954859
466.701388,281.491780
462.594540,281.063959
461.135052,281.519105
458.225375,282.440806
453.164742,283.113088
449.984749,283.586985
443.633255,285.414624
438.882322,284.242183
435.908601,283.860285
431.252146,283.908993
427.113722,283.541774
424.759046,283.701810
421.179161,285.307067
418.188894,287.197191
414.560688,286.427849
410.724813,287.426590
404.999296,287.338257
402.496527,287.543389
396.860146,286.320069
391.161586,287.843110
